postal code,latitude,longitude
689-765,35.5535442681,129.222492585
689-762,35.5670149286,129.116308506
689-763,35.5816195709,129.250380683
689-761,35.5816195709,129.250380683
689-768,35.5535442681,129.222492585
689-769,35.5535442681,129.222492585
427-100,37.4157091046,126.979034111
704-975,35.8516504642,128.510691793
704-974,35.8516504642,128.510691793
704-973,35.8434191506,128.529930979
704-972,35.8584986343,128.52329981
704-971,35.8420636426,128.537568186
704-970,35.8429658316,128.549552067
330-110,36.7988323846,127.138686886
138-904,37.4935392477,127.146895244
641-902,35.2248455126,128.64468318
641-906,35.2541369945,128.612147059
641-907,35.2873682565,128.6798487
641-904,35.2370948449,128.682967758
641-905,35.2370948449,128.682967758
683-250,35.616296411,129.403689245
642-120,35.18971299,128.695062621
138-906,37.4935392477,127.146895244
448-543,37.3311110878,127.113932722
429-728,37.4362795954,126.797890586
429-729,37.4362795954,126.797890586
429-726,37.4362795954,126.797890586
429-727,37.4362795954,126.797890586
429-724,37.4353751821,126.781789382
429-725,37.4353751821,126.781789382
429-722,37.4353751821,126.781789382
429-723,37.3510635936,126.728892028
429-720,37.3912502999,126.86966078
429-721,37.4353751821,126.781789382
626-723,35.4140677066,129.178534585
626-720,35.3831983762,129.148813781
626-725,35.3733658173,129.150005248
626-724,35.3733658173,129.150005248
626-729,35.4324786413,129.14880157
626-728,35.3831983762,129.148813781
312-824,36.1132691437,127.525329242
312-820,36.1125022354,127.546084566
312-821,36.1535747029,127.582933309
312-822,36.1254358644,127.587324056
312-823,36.1110548354,127.548860025
302-708,36.3538019504,127.383464987
302-709,36.3525471566,127.385816197
302-702,36.3538019504,127.383464987
302-703,36.3538019504,127.383464987
302-700,36.3525471566,127.385816197
302-701,36.3538019504,127.383464987
302-706,36.3538019504,127.383464987
302-707,36.3538019504,127.383464987
302-704,36.3068527935,127.373659609
302-705,36.3538019504,127.383464987
530-840,34.8165320266,126.399379501
530-841,34.8165320266,126.399379501
530-842,34.8165320266,126.399379501
530-843,34.7998240847,126.375092919
530-844,34.7998240847,126.375092919
530-845,34.7998240847,126.375092919
530-846,34.7998240847,126.375092919
530-847,34.8043558709,126.43473088
407-360,37.5781273473,126.747818789
427-817,37.433417753,126.998494982
760-892,36.6717423653,128.729131807
760-893,36.6949658458,128.653359503
760-890,36.6851153698,128.702237695
740-813,36.1185813319,128.023485654
370-808,,
370-809,,
370-806,36.2140676749,127.829996847
370-807,36.1771894889,127.754030952
370-804,36.1713210868,127.802803897
370-805,,
370-802,36.172437174,127.786720963
370-803,,
370-800,36.1712241274,127.7759587
370-801,,
405-829,37.4497034417,126.724187691
405-828,37.4561181081,126.713363643
405-823,37.4561181081,126.713363643
405-822,37.3948569954,126.696305085
405-821,37.3948569954,126.696305085
405-820,37.3948569954,126.696305085
405-827,37.4524053398,126.71163282
405-826,37.4561181081,126.713363643
405-825,37.4059832797,126.729150577
405-824,37.4529196657,126.696811886
137-843,37.4834130147,126.994486969
448-546,37.3259206635,127.106717422
137-841,37.4834130147,126.994486969
745-833,36.705317995,128.243323154
745-832,36.7640341295,128.257785684
745-831,36.6501065684,128.341087974
745-830,36.6560548202,128.259435491
137-847,37.4798947149,126.985501274
480-090,37.7403538413,127.096358976
638-809,34.9669622993,128.302301188
638-808,34.9729345556,128.317155957
137-845,37.4798947149,126.985501274
446-916,37.2682933145,127.158731907
638-803,34.9730300636,128.331536657
638-802,34.9953490132,128.340134522
638-801,34.9775939522,128.300971489
638-800,34.9742836101,128.324382586
638-807,34.9473589373,128.35776463
638-806,34.9633789197,128.322958949
638-805,34.9798804241,128.333793877
638-804,34.9739084422,128.322418715
140-711,37.5322516904,126.950590243
140-710,37.5529659899,126.966999743
140-713,37.5213460306,126.973117728
140-712,37.5276608638,126.962182448
140-715,37.5371018437,126.969405423
448-548,37.3259206635,127.106717422
140-716,37.5276608638,126.962182448
140-719,37.534305106,126.957635334
140-718,37.534305106,126.957635334
483-090,37.930598146,127.03306824
138-931,37.5204271469,127.112287859
780-843,35.6763034589,129.429610274
780-842,35.7347213314,129.437471326
780-841,35.7006102295,129.443802055
780-840,35.6777974112,129.460381461
780-844,35.678334567,129.452252654
330-930,36.8054351361,127.139196337
330-931,36.8054351361,127.139196337
330-938,36.7883028579,127.119617491
330-939,36.7883028579,127.119617491
712-010,35.8187824019,128.734483007
100-060,37.5576969046,126.977559312
714-853,35.6884664618,128.659092631
714-852,35.7086905107,128.706116031
714-851,35.6853312255,128.625483941
714-850,35.6632450697,128.670540817
158-749,37.5150934538,126.854863267
158-748,37.5162720577,126.843640069
158-745,37.5385723421,126.827196146
158-744,37.5150934538,126.854863267
158-747,37.5217633469,126.834800542
158-746,37.5217633469,126.834800542
158-741,37.5304364108,126.870989288
158-740,37.5170581638,126.864401866
158-743,37.5336808163,126.829053883
158-742,37.5144145477,126.859710269
200-860,38.0298546355,127.640807953
200-861,38.0250839598,127.683579956
200-862,37.9857865522,127.667825477
576-100,35.8001540231,126.93271869
200-864,38.0087106352,127.574103906
506-054,35.1683775999,126.812199295
506-055,35.1718132855,126.809706135
506-056,35.1744025948,126.807811947
506-050,35.1602608708,126.807033011
506-053,35.1706098926,126.794749302
548-944,34.4223781397,127.491102412
690-021,33.5052965257,126.529086599
400-711,37.4368100767,126.624203698
400-712,37.4368100767,126.624203698
400-713,37.4730768458,126.63087293
400-714,37.4702639581,126.633785215
400-715,37.4933844297,126.4884566
400-717,37.4933844297,126.4884566
400-718,37.4933844297,126.4884566
400-719,37.4933844297,126.4884566
730-728,36.1139778857,128.334457695
415-745,37.6460439509,126.667868756
415-744,37.6460439509,126.667868756
415-747,37.6460439509,126.667868756
415-746,37.6460439509,126.667868756
415-741,37.6195922823,126.716683543
415-740,37.6195922823,126.716683543
415-743,37.7106625939,126.566034727
415-742,37.6624513525,126.677823561
415-749,37.6025077304,126.721966642
415-748,37.6460439509,126.667868756
135-715,37.5143225723,127.062831022
760-040,36.5656673279,128.735802491
131-874,37.605874781,127.099365288
131-875,37.6012219219,127.080655947
110-862,37.577901931,127.015631669
131-877,37.6012219219,127.080655947
139-719,37.6549220842,127.066929248
139-718,37.6549220842,127.066929248
131-872,37.6061961459,127.094224158
131-873,37.6061961459,127.094224158
770-280,35.9876590267,128.97304827
616-701,35.2027128032,128.99797281
616-702,35.2500914547,129.012818659
616-703,35.231887199,129.010049091
616-704,35.2027128032,128.99797281
139-710,37.6478571706,127.080407204
616-706,35.2123803919,129.007999955
139-712,37.6404885286,127.072685647
606-813,35.0922725947,129.053367552
606-812,35.0922725947,129.053367552
606-811,35.0909620286,129.050295447
606-810,35.0909620286,129.050295447
606-817,35.0768563302,129.04840767
606-816,35.0768563302,129.04840767
606-815,35.0868234288,129.04626689
606-814,35.0868234288,129.04626689
606-819,35.0919360455,129.065748636
606-818,35.0919360455,129.065748636
200-130,37.880711724,127.712392422
132-042,37.6412876145,127.035559155
132-043,37.6374542904,127.042613504
132-040,37.6522582059,127.0454323
132-041,37.6483809911,127.043802746
446-876,37.2777763126,127.073904994
132-045,37.6563061176,127.043580749
446-875,37.2777763126,127.073904994
360-012,36.6390661572,127.48909246
360-013,36.6433526977,127.488023689
360-011,36.6350117739,127.488923715
565-872,36.0185906182,127.174891851
565-871,36.0003077467,127.144085125
565-870,35.9959253232,127.140049135
134-792,37.5516148291,127.165509765
573-520,35.9299592568,126.655155292
330-250,36.787207621,127.139033402
437-763,37.3095871633,126.956390051
437-762,37.3237511643,126.955704918
437-761,37.3876336966,126.981494568
437-760,37.3965908528,126.989610066
447-270,37.1932413377,127.030162444
437-766,37.378261997,126.975693472
437-765,37.378261997,126.975693472
437-764,37.378261997,126.975693472
110-863,37.5748919525,127.019987083
437-769,37.3237511643,126.955704918
437-768,37.378261997,126.975693472
131-849,37.612363227,127.078475274
770-130,35.9301920979,128.933639547
463-821,37.3828105282,127.126083587
576-924,35.869050677,126.927970119
576-921,35.8743008921,126.908697669
576-920,35.8922858107,126.912952319
576-923,35.8889101811,126.878223493
576-922,35.8985388641,126.915741249
456-020,37.005449523,127.286108413
305-345,36.3840824364,127.350240531
682-600,35.5048203549,129.416634351
305-340,36.3753524483,127.386307685
305-343,36.4003333081,127.357211506
506-872,35.1937992846,126.814455448
506-873,35.1937992846,126.814455448
506-870,35.197035473,126.825595686
506-871,35.1937992846,126.814455448
780-450,35.7772678946,129.26191183
703-016,35.8752616718,128.548263165
703-015,35.8738212375,128.548713445
703-014,35.8673526127,128.556673906
703-013,35.8759151306,128.561270369
703-012,35.871272573,128.563752322
703-011,35.8756485455,128.563475165
703-010,35.8756485455,128.563475165
537-861,34.3024523874,126.846919451
537-860,34.3347966077,126.827199969
537-863,,
537-862,,
537-864,,
702-062,35.8779718721,128.597832519
702-061,35.8756080394,128.604264496
449-803,37.2302479786,127.232690888
449-809,37.2462035848,127.188111661
445-390,37.2134307222,127.035150072
136-709,37.5823846059,127.020066071
136-708,37.5865085302,127.013092803
210-020,37.7488450364,128.887087235
136-705,37.5883977734,127.029021378
136-704,37.6135856347,127.006831928
136-707,37.5885336237,127.015851281
373-864,,
373-863,,
373-862,36.2130929242,127.640766398
373-861,36.2406776905,127.582689411
373-860,36.2464265573,127.619414984
151-080,37.4746532584,126.97786001
650-816,34.9017186029,128.329885565
650-817,34.9359960059,128.367983567
650-814,34.8935573394,128.3138791
650-815,34.9017186029,128.329885565
650-812,34.9235211483,128.355187556
650-813,34.9235211483,128.355187556
650-810,34.9032075052,128.36179428
650-811,34.9098267848,128.385072753
135-716,37.5114001592,127.046260688
426-190,37.289573139,126.885805152
151-779,37.4840187046,126.94964966
699-926,33.3160223555,126.402031646
699-925,33.3172424758,126.347096077
699-924,33.2978562617,126.304904511
699-923,33.2978562617,126.304904511
699-922,33.2316941377,126.306514122
699-921,33.2470262132,126.354258552
699-920,33.2496586872,126.337074549
503-311,35.1319566895,126.893339353
143-180,37.5538045537,127.080441851
158-861,37.518552678,126.854354325
683-490,35.605114453,129.339172748
121-718,37.5502103904,126.960043547
121-719,37.5502103904,126.960043547
121-716,37.5375530154,126.950202048
121-717,37.5502103904,126.960043547
121-714,37.5371140702,126.943825452
121-715,37.5375530154,126.950202048
121-712,37.5471611904,126.935176954
121-713,37.5502103904,126.960043547
121-710,37.5502103904,126.960043547
121-711,37.5686200174,126.908915636
306-200,36.4402534228,127.426825177
156-703,37.5123104175,126.94203884
156-702,37.5123104175,126.94203884
156-701,37.5085742328,126.937295947
156-700,37.4890409595,126.910210924
156-707,37.4989449193,126.925936393
156-706,37.4890409595,126.910210924
156-705,37.5085742328,126.937295947
156-709,37.4989449193,126.925936393
156-708,37.5042565967,126.96282307
664-808,35.0810293512,128.089320562
664-809,35.0898080894,128.084099219
158-863,37.5150934538,126.854863267
540-050,34.9583470679,127.470970737
343-020,36.8267830008,126.609453174
664-805,35.0898080894,128.084099219
456-812,37.0615791298,127.14549606
456-810,37.0397338848,127.1296145
456-811,37.0423643341,127.139749102
429-600,37.3800715291,126.802801772
706-759,35.8555135447,128.650488066
706-758,35.8599166274,128.647196388
706-751,35.831472829,128.696435914
706-750,35.8386449773,128.710479797
706-753,35.8386449773,128.710479797
706-752,35.8294332934,128.620658946
706-755,35.87295779,128.646939337
706-754,35.87295779,128.646939337
706-757,35.8599166274,128.647196388
706-756,35.8599166274,128.647196388
314-831,36.3368011607,127.180804396
314-830,36.3602738418,127.141661736
314-833,36.3225837045,127.137829371
314-832,36.4068168715,127.184525076
314-835,36.3534688217,127.166306348
314-834,36.4120195258,127.144476043
137-757,37.4835998899,127.012518545
233-879,37.4975696916,128.842114392
233-878,37.482429012,128.845947866
137-756,37.4986544995,126.995476496
233-875,37.482429012,128.845947866
233-874,37.4426606978,128.864503438
233-877,37.5448662358,128.876414942
233-876,37.5448662358,128.876414942
233-871,37.5261756633,128.928249926
233-870,37.4948125273,128.852050765
233-873,37.4671827522,128.792337917
645-390,35.114021732,128.738005189
702-852,35.8779718721,128.597832519
702-853,35.8779718721,128.597832519
702-850,35.9458344675,128.550308395
702-851,35.8779718721,128.597832519
702-856,35.887348822,128.597179306
702-857,35.8922061591,128.589422821
702-854,35.8779718721,128.597832519
702-855,35.887348822,128.597179306
702-858,35.8922061591,128.589422821
702-859,35.8903579121,128.581164319
539-919,,
539-918,34.2547544812,125.907542683
539-913,,
539-912,34.3095790168,126.038669057
539-911,34.3956258074,126.049695892
539-910,34.2965874759,126.047441226
539-917,34.2487061783,126.098932521
539-916,34.3289086667,126.045946027
539-915,34.3107504108,125.957927588
539-914,34.3032450552,125.973510085
650-040,34.8479162711,128.426052032
555-050,34.7552673544,127.650167225
660-870,35.1692473053,128.326342446
678-881,35.7121540276,128.170584534
678-880,35.7052569762,128.167712539
401-711,37.4782487789,126.649872598
401-713,37.4782487789,126.649872598
401-712,37.4823284438,126.642622089
401-714,37.4782487789,126.649872598
530-783,34.8093371191,126.446128443
530-782,34.8093371191,126.446128443
530-781,34.8093371191,126.446128443
356-873,36.9496786387,126.434224728
356-872,36.9943618618,126.4381761
356-871,36.9499997296,126.361763548
356-870,36.9396195237,126.434335027
356-877,36.9227869261,126.378703661
704-781,35.8310076866,128.52828946
356-875,36.9205116458,126.45016548
356-874,36.995668304,126.360182336
356-878,36.8862367306,126.407178599
704-788,35.8147356147,128.524375103
704-789,35.8147356147,128.524375103
560-768,35.8179714563,127.120911196
560-769,35.8136395918,127.13323099
406-732,37.4004502625,126.638552437
560-762,35.8310451827,127.11535307
560-763,35.8310451827,127.11535307
520-140,35.0108361368,126.73148765
560-761,35.8268338139,127.095594969
560-766,35.8179714563,127.120911196
560-767,35.8179714563,127.120911196
560-764,35.8310451827,127.11535307
560-765,35.8179714563,127.120911196
306-170,36.4118442312,127.461954367
630-859,35.2389968434,128.58674898
343-840,36.9261392703,126.596955714
343-841,36.9537511855,126.541080967
343-842,36.9403448896,126.614599464
355-860,36.1984092359,126.631646361
343-844,36.921566535,126.596243561
343-845,36.9250035569,126.610905636
137-160,37.444018978,127.062170999
530-251,34.788810278,126.386679007
604-838,35.0946715529,128.959403476
604-837,35.0946715529,128.959403476
604-836,35.0900741942,128.974366972
604-835,35.0900741942,128.974366972
604-834,35.0946715529,128.959403476
604-833,35.0900741942,128.974366972
604-832,35.0900741942,128.974366972
604-831,35.1029413755,128.976686246
604-830,35.1029413755,128.976686246
656-883,34.900719331,128.51186209
656-882,34.8952740027,128.579168501
656-881,34.8808611213,128.507587147
656-880,34.9189325742,128.522254157
656-884,34.964681483,128.521978905
356-120,36.7482481825,126.475091028
